comment,sentiment_baidunlp,sentiment_snownlp,sentiment_Iemo
保护,2.0,0.6153846153846152,0.5
还好，不结婚不影响谈恋爱，我一谈谈七年很舒服,2.0,0.8958235173109677,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.5
入土会比后悔先来，这个世界没什么牵挂,0.0,0.7424511293282113,0.0
快乐的不得了，真的好快乐,2.0,0.9986842648752399,0.0
这不是我们这个层次的人应该考虑的问题,0.0,0.4236379153152705,0.0
对，生个娃也跳不出我这辈子的循环，何苦呢,0.0,0.4831985520588089,0.0
真的快乐,2.0,0.9498972398239457,1.0
就是一样啊  不是家族企业谁那么看重,0.0,0.9361592972041474,1.0
福建广东家族多，家族产业多，或者有个生意，需要继承，所以不同,2.0,0.9999422332187223,0.5
完是个性饭30多岁，别说事业，一点钱攒不下，那么你就得改改了，不绝对,0.0,0.44722052956796976,0.0
有道理,2.0,0.590733590733591,0.5
太有道理了！社会对女性的要求高的离谱,0.0,0.8313565597431609,0.0
不急，嘿嘿嘿,2.0,0.3367269391926804,0.0
保护,2.0,0.6153846153846152,0.0
结婚不结婚都会后悔 何不活的自由快乐,2.0,0.9862542633930448,0.5
最少我真的快樂,0.0,0.8170269044229461,0.0
快乐死了,2.0,0.8852678456927616,0.0
保护,2.0,0.6153846153846152,0.5
是的，我很早就意识到，我不会生一个孩子来穷养,0.0,0.8082198863242411,0.5
我喜欢女孩,2.0,0.8627484942261766,0.0
进步,2.0,0.5262327818078083,0.0
34岁单身青年表示很快乐，毫无束缚，期待爱情但不将就,2.0,0.99850067684757,0.0
妙极,2.0,0.5303672329226629,0.5
别自我感动,0.0,0.8837920489296636,0.0
放心，结婚后，谁家都不会去的。独立在外买房住。,2.0,0.37384631939877355,0.0
广东是普遍只因村里分地男性才有,0.0,0.4607491121803441,0.0
不是不，是没能力结，一句话挣的太少了,0.0,0.06044826877418208,0.5
挺好的,2.0,0.8284246220999102,0.0
快乐，想咋发疯咋发疯,2.0,0.5881146954945026,1.0
人间清醒,2.0,0.9342451707111389,0.0
那可太快乐了,2.0,0.8878520941412184,0.0
没事，那聪明人发明出很多智能，ai。把我们这些没有学历的都淘汰,2.0,0.5269832035336657,0.5
错误的，是人生存的成本太高，自己都活不下去还结婚生孩子？不如回家躺起,0.0,0.9187721288218941,1.0
跑的快才是王道哈哈哈,2.0,0.9750218301334537,0.5
湖北还是可以的,2.0,0.7499999999999999,0.0
我就是2013年领的证。居然赶上了,0.0,0.29565936967060036,0.0
保护,2.0,0.6153846153846152,0.0
本人80后，单身，一个还没生。,0.0,0.09876596484892253,1.0
然后钱多的和草纸一样的人在你面前各种秀,0.0,0.9411694037996211,0.0
保护,2.0,0.6153846153846152,1.0
其实比起年龄，我更觉得应该用时代来划分，每个时代的人都各有各的特色,2.0,0.9979863259888835,0.0
太快乐了爽吃,2.0,0.8848171678443325,0.5
丑小鸭之所以能变成白天鹅，是因为它父母本身就是天鹅,2.0,0.744154709263457,0.0
觉醒年代,2.0,0.5888656572859202,0.0
啊？,0.0,0.5262327818078083,0.0
可快乐了！,2.0,0.9490740740740741,0.5
我喜欢女孩,2.0,0.8627484942261766,0.5
一孩的我就想要个女儿，结果来了个儿子,1.0,0.881478619632311,0.0
幽默,2.0,0.5403225806451611,1.0
哈哈哈哈哈哈哈哈哈有道理啊！,2.0,0.9967085331851481,1.0
人口衰减 已经说明社会需求饱和,0.0,0.9624160036738479,0.0
保护,2.0,0.6153846153846152,0.0
好好好,2.0,0.6931978425614437,0.0
投币了,0.0,0.5,0.0
保护,2.0,0.6153846153846152,0.0
对，人不能太自私，自己都这鸟样了！,0.0,0.2789483469057785,0.5
生活,2.0,0.83150800336984,0.0
简直太快乐了,2.0,0.6467193195295766,1.0
加油加油各位，过好自己的最好,2.0,0.9964873089214922,0.0
快乐,2.0,0.9490740740740741,0.0
保护,2.0,0.6153846153846152,0.0
我如果不结婚可以用自己的钱买奥迪A6，结完婚剩下的钱只能买二手奥拓,0.0,0.00993531627431421,0.0
88 多存钱,0.0,0.2578789585102601,0.0
我就是这么想的,2.0,0.5441789912779675,0.0
什么叫很多家庭，是99%的家庭如果一胎生了闺女，肯定会在第二胎要儿子,2.0,0.5876144421738928,1.0
理性看待这个up的成分和视频，任何地方都有好和不好的一面。,2.0,0.9665574362942045,0.0
太快乐了！,2.0,0.8978915809031147,0.0
快乐至死,2.0,0.8852678456927616,0.5
我贡献了一对,2.0,0.8684210526315791,0.0
福建人表示 你tm胡扯什么,0.0,0.09199658582952375,0.0
等老了就知道好不好,0.0,0.6511632794144208,0.0
如果你能吃苦，你就有吃不完的苦,0.0,0.46960680756315476,0.5
哈哈哈哈哈,2.0,0.8684210526315791,0.0
保护,2.0,0.6153846153846152,0.5
遥遥子,1.0,0.7096121818513597,0.0
39快乐到飞起,2.0,0.940984513886732,0.0
快乐,2.0,0.9490740740740741,0.0
真的是光棍更多了,0.0,0.6790141838824416,0.5
是700万,0.0,0.7710812789246398,0.0
怎么说话这么片面,0.0,0.24119924578544238,1.0
不是不结婚，是结不起婚，彩礼房车压死了年轻人结婚的欲望,0.0,0.9483160015678135,1.0
我反对，我福建的生的女儿我也不打算生二胎要男孩了,0.0,0.9752789957894205,0.0
基数大啊,2.0,0.505746216935643,0.5
很好啊,2.0,0.7795229979671993,0.0
不是不卷，是会更卷,0.0,0.24850639943772368,1.0
知足常乐,2.0,0.9543310658822207,0.0
跌吧！,0.0,0.2272727272727273,0.0
其他人我不知道，我只知道我自己挺快乐的！！！,2.0,0.8368645351349351,0.0
幽默,2.0,0.5403225806451611,0.0
我潮州的，我喜欢女孩！,2.0,0.4853844475422642,1.0
加油,2.0,0.9047619047619047,0.0
6,2.0,0.38994800693240883,1.0
房子彩礼,2.0,0.9470315688233132,0.0
保护,2.0,0.6153846153846152,0.0
还有家暴,2.0,0.5446626325120026,1.0
当了20年的儿子，自己啥样不知道啊？有能力好好孝敬父母比这些强多了,0.0,0.9538106233126702,0.0
快乐呀！,2.0,0.9490740740740741,1.0
核心是二孩三孩多了，这些家庭大多数是当年重男轻女生了女孩的,2.0,0.9844105088899312,0.0
这全是智能手机导致的 ,0.0,0.5026876432681148,0.0
这是事实…,0.0,0.4876732586383592,0.0
这也算愚蠢的一种,0.0,0.6009953354488349,1.0
没必要刻意追求苦难，那和自残无异。,0.0,0.9299105528274363,0.0
保护,2.0,0.6153846153846152,0.0
也是我的看法,2.0,0.6666666666666666,1.0
挺好  人少了竞争压力小,2.0,0.9498229072785949,0.0
至少不去痛苦,0.0,0.5425180029476643,0.0
工厂违法也是常态,0.0,0.33125117509643487,0.0
保护,2.0,0.6153846153846152,0.0
太快乐了,2.0,0.8978915809031147,1.0
反对强迫结婚，抵制父母逼着去相亲,0.0,0.9949527994707853,0.0
90后表示先观望一会，不急,0.0,0.04964813486270103,0.0
非常快乐,2.0,0.9490740740740741,0.0
好好好,2.0,0.6931978425614437,1.0
最后一句确实是，生前想好,2.0,0.9072343910174927,0.0
外资,2.0,0.2777777777777778,0.0
废了,0.0,0.5,0.5
即将奔溃,0.0,0.8000532666880357,0.0
29都过期了,0.0,0.46042272537217144,0.0
我只是不结婚，又不是不谈恋爱，快乐只会更多,2.0,0.9510694444904948,0.5
女孩多好啊,2.0,0.837330186885676,0.0
保护,2.0,0.6153846153846152,0.0
已婚宝妈求大家不要结婚 结了婚就谨慎生娃 ,0.0,0.45718725610199074,0.0
我的痛苦不会因为有人比我痛苦而消失太对了，这种话张雪峰老师也说过。不要片面剪辑别人说的话，真的很毁形象,0.0,0.3799641600869874,0.0
不能说快乐，也没不快乐，之前没有婚后的限制,2.0,0.9570081075718764,0.0
我买不起劳斯莱斯是缺那五块钱的优惠券吗？,0.0,0.006616400845699588,0.0
快乐，能不能活到退休我都不知道,2.0,0.9661197654720687,0.0
好好好,2.0,0.6931978425614437,0.0
我已经想好了到时候如果真的有钱了，我不想生，我就去收养一个。,0.0,0.5551381482120474,0.0
还有这么多啊,2.0,0.5746682977321914,0.0
我的快乐你想象不到,0.0,0.9210819926654701,0.0
天天下班了就打游戏，王国之泪刚通，在冲法环，游戏不比恋爱快乐,2.0,0.9995267260759688,0.5
我不结婚是因为我认为成本高，婚姻对女性并不友好。,0.0,0.8007532710526083,0.0
快乐，贼快乐!!!!!!把钱投资自己身上不好吗!!!,2.0,0.9793439236969758,0.0
我丁克,2.0,0.5,0.0
有没有想过以前还有结婚不办结婚证的，现在普遍都办，所以实际降幅更大,2.0,0.4956960650622405,0.5
希望在座的各位都可以遇见对的人,2.0,0.8053158639230995,0.5
这是时代的进步,2.0,0.8245614035087722,0.0
居然还有15％,0.0,0.11737985307531085,1.0
未来十年殡葬行业发展前景好,2.0,0.9864060678143023,0.0
保护,2.0,0.6153846153846152,0.0
应届生永远嫌多，,0.0,0.6836088698331695,0.0
没有不快乐,2.0,0.9076486656686674,0.0
可能不会很快乐，但肯定不会更痛苦,0.0,0.9683852674668376,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
卷来卷去 孩子太累了,2.0,0.5052383733316168,0.5
觉醒了，哈哈哈哈,2.0,0.7015030093045237,0.0
这绝对不是同一批年轻人,0.0,0.6744586066243423,0.0
太快乐了哈哈哈哈,2.0,0.981220958339745,0.0
帕西坨现金只能是一个理论，不是真的陷阱,0.0,0.03472838134602563,0.0
80后还没结婚的路过,0.0,0.39645400198026104,0.0
主要还是没钱、没钱、没钱,0.0,0.009104315708847066,0.0
800万还是太多了,0.0,0.46534336483222705,0.0
钱,0.0,0.2991169977924947,0.0
前几天?我看了下日期,0.0,0.5458811606870856,0.0
更累了,0.0,0.5,0.5
主要是约会也这样，高投入还可能一场空,0.0,0.7900000831053094,0.0
那真是非常非常非常非常非常快乐了，简直不要太快乐，相当快乐,2.0,0.9980632856696533,0.0
30一点不急,1.0,0.1299181166048461,0.0
保护,2.0,0.6153846153846152,0.0
太有道理了,0.0,0.40513799107384985,0.0
真理特定时候也成谬误。马原,1.0,0.5130896127895508,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
是真的快乐！,2.0,0.9498972398239457,0.0
好好好,2.0,0.6931978425614437,0.0
本来也没安好心啊,0.0,0.39468394676033425,0.0
保护,2.0,0.6153846153846152,0.0
对,2.0,0.5262327818078083,0.0
太多了,0.0,0.34387502381406,0.0
好好好,2.0,0.6931978425614437,0.0
太对了，别人比我苦那我自己就不苦吗？,1.0,0.23902172614226946,0.5
儿孙自有儿孙福，没有儿孙我享福,2.0,0.8866462443200422,0.5
襄阳人报道,2.0,0.7634042226958092,0.0
这说的没问题啊,2.0,0.24000877124332798,0.0
保护,2.0,0.6153846153846152,1.0
我更喜欢女儿,2.0,0.9203157455077167,0.0
快乐！,2.0,0.9490740740740741,0.5
我快四十了 但我還是單身快樂,2.0,0.7403776733573247,1.0
我很快樂,1.0,0.9268071116367116,0.0
保护,2.0,0.6153846153846152,0.0
老了不知道，但现在是真的快乐,2.0,0.9154164379888037,0.0
保护,2.0,0.6153846153846152,0.0
很快乐,2.0,0.971889316039116,0.0
看你吗,0.0,0.5875212430201505,0.5
不，孩子还是会卷。只不过班级不会那么挤了而已,0.0,0.8534352996490977,0.0
不快乐 不难受,0.0,0.9569343598840612,0.0
信任丢失是因为人变聪明了。有些行为就是自作聪明,0.0,0.5305277265301831,0.0
沙杯观点,2.0,0.5770546600298295,1.0
而现在进入大学选择集成芯片自动化的 会是未来2050年的人工智能领域的中层力量,2.0,0.999996752202128,1.0
人工智能目前还处于早期的电子厂阶段的初期阶段 真正得到智能及应用推广和适应迭代还得一些年呢,2.0,0.9998228900627055,1.0
还可以再长五岁，初婚年龄到36岁左右，因为近五年的经济动荡形势都不适合结婚，不如稳定期在考虑结不结婚的事情,0.0,0.9940873886963595,1.0
比看家庭里短 侦探老公有没有跟同事暧昧 省心很多,2.0,0.983308823404722,0.5
作者说的都是现实问题，真实！,0.0,0.8762304069484521,0.0
看好你,2.0,0.40000000000000013,1.0
你真勇,1.0,0.9015341007810314,0.0
快乐死了,2.0,0.8852678456927616,1.0
结婚的少了，离婚的多了，唉,0.0,0.957813593858214,0.5
女性,2.0,0.7007874015748031,0.5
我真的好讨厌这种生仔是福的垃圾思想,0.0,0.7696617302413872,1.0
可是，女儿多可爱啊,2.0,0.9335435279162101,0.0
好,2.0,0.6558628208940429,0.5
不结婚都是被迫的,0.0,0.8502903894547926,0.0
瞎操心,0.0,0.6429335818357289,0.0
我潮汕人，不是所有潮汕人都这样，我就想生女孩，别以偏概全！！,0.0,0.47794521970972226,0.0
有一说一，无聊不了,0.0,0.07064983687551385,0.0
不快乐，没办法，自己都活不起了,0.0,0.5442859840964605,0.0
什么叫被认为？本来就是好吗？,0.0,0.5282308843483845,0.0
保护,2.0,0.6153846153846152,0.0
单身太爽了,2.0,0.30006992416751166,0.5
理性,2.0,0.8974358974358974,0.0
是吗？我只觉得6,0.0,0.32011811783626964,0.0
也是我的看法,2.0,0.6666666666666666,0.5
挺你！,2.0,0.7378104875804966,0.0
难道不是别有目的？,0.0,0.23918919737768862,1.0
港汇广场吃,2.0,0.9005056463783073,0.0
工资自己一个花 多爽,2.0,0.25402745924514647,0.5
我不想有人去体验我的生活,0.0,0.8303125066519494,0.0
医院有轮班 ……,0.0,0.6978725346192185,1.0
确实好，哈哈哈,2.0,0.9506362234711246,0.0
是的啊。。,0.0,0.47680412371133973,0.5
怎么还有800万出生,0.0,0.8328324805585061,0.0
不要觉得单身快乐，单身的快乐你想都想不到,2.0,0.9499269818147003,0.0
保护！！！,2.0,0.2725118224924573,0.0
单身的快乐，你想象不到,2.0,0.7779051004784068,0.0
非常快乐,2.0,0.9490740740740741,0.5
ip正确,2.0,0.737459426545853,0.0
卖20快的菜我能吃2天,0.0,0.09336686356340762,0.5
醍醐灌顶,2.0,0.8928007490393108,0.0
单身不快乐，但恋爱结婚带娃更不快乐,0.0,0.9965163053391711,0.0
确实,2.0,0.6538461538461541,1.0
我想说你不是年轻人嘛？这备年轻人？你很老么？,0.0,0.940927954284342,0.0
不好意思是真的快乐哈哈哈,2.0,0.9864908679179166,0.0
快乐只是相比较的，但是不快乐,2.0,0.9972208939086855,1.0
思想是随着时代的发展而进步的,2.0,0.9888199664353469,0.0
保护,2.0,0.6153846153846152,0.0
问题不太,0.0,0.2165424149815669,0.0
活着就很累了,0.0,0.20202798101087283,0.5
现实中重男轻女已经刻在骨子里了,0.0,0.8631604273602878,0.0
快乐,2.0,0.9490740740740741,0.0
支持,2.0,0.626712328767123,0.0
保护,2.0,0.6153846153846152,0.0
哈哈哈哈艹,2.0,0.5,0.0
保护,2.0,0.6153846153846152,1.0
32岁，完全没有结婚的想法,0.0,0.9569578266083807,0.0
单身真的快乐,2.0,0.8505139652037873,0.0
真的太快乐了,2.0,0.8994544134307232,0.0
潮汕,2.0,0.5,0.0
那是相当的快乐,2.0,0.9490740740740741,1.0
我更觉得是人们越来越关注自己的心理健康，认识到原声家庭的不幸，缺爱。想被爱也觉得爱情不值得相信，没了爱情谈何结婚,2.0,0.9998608059404996,0.5
就业是最基本的民生,2.0,0.882207718026622,0.5
生存压力太大了,0.0,0.7888840556231652,0.0
是的,2.0,0.5262327818078083,0.5
谈恋爱虽然美好，但更多的是无奈难受,0.0,0.8558645356003954,0.0
预制菜,1.0,0.1549731744267595,0.0
啧啧啧！,0.0,0.23082833962758653,0.0
真的很快乐,2.0,0.9799652680924655,0.0
闭口开口就彩礼彩金房子车子，结个P,0.0,0.12174263295195897,0.0
没钱的现在都不能算个人。怎么结婚,0.0,0.1730855786870078,1.0
最根本的原因是生存压力太大了，一个人还勉强过活，有了家庭尤其是小孩子压力指数上升,0.0,0.9763458202573382,0.0
保护,2.0,0.6153846153846152,0.0
不知道有多快乐,2.0,0.34527875471283087,0.0
我的看法也是这样,0.0,0.6666666666666666,0.0
就是没钱,0.0,0.17385233707087466,0.0
好好好,2.0,0.6931978425614437,0.0
爸爸快乐你享受不到,2.0,0.9957869166113178,1.0
孩子生出来不是要给他带来苦难的,0.0,0.9441881602402296,0.0
我知道你很急，但是你先别急,0.0,0.3355520997975854,0.0
保护,2.0,0.6153846153846152,0.0
单身万岁，单身王道,2.0,0.2840119432776117,0.0
快乐,2.0,0.9490740740740741,0.0
相当快乐,2.0,0.9490740740740741,1.0
点名表扬,2.0,0.9602373284593687,1.0
人口基数再大，也是会有老龄化，老龄化只会更严重。,0.0,0.9499132999963213,0.0
快乐,2.0,0.9490740740740741,0.0
好好好,2.0,0.6931978425614437,1.0
过了30岁以后没人催婚了，一下就感觉人生开阔了很多，可以真正做自己了,2.0,0.9937567657819489,0.0
年入百万千万的，来告诉我一个年入几万的该怎么花钱，我信你麻痹！！,0.0,0.21681132268015835,0.0
保护,2.0,0.6153846153846152,1.0
你要知道，活着不是为了活得更累，而是为了活得舒坦，活得精彩,2.0,0.9852607024012546,1.0
地球也经不住人类那么多吧,0.0,0.9952026282299782,1.0
学校都没有学生了,0.0,0.9813457190916969,0.0
图穷匕见,2.0,0.4737672181921908,0.0
40单身阿姨，快乐！,2.0,0.5165651502077978,1.0
哈哈哈哈哈笑着笑着就哭了,2.0,0.9842867201355976,0.0
过于真实,0.0,0.6326787975173401,0.0
没差，卷是按比例算的，跟数量没关系,0.0,0.01943381530972299,1.0
福建这一带，比较注重族谱，需要男孩写进族谱,2.0,0.9850418853315607,0.0
保护up主,2.0,0.6821381191661628,0.0
这么说吧，大部分90后都活不到老的,0.0,0.14855913000218546,1.0
00后的男性应该更喜欢女儿吧？,2.0,0.9541215810643621,0.0
不是不愿意生女孩 是觉得女孩在这个社会太难了 不想她来受苦,0.0,0.6621784414990601,1.0
主打一个叛逆哈哈哈哈,2.0,0.9753109931377193,0.0
保护！！,2.0,0.3901754715637099,0.5
很好很阳刚！,2.0,0.7401823417467436,1.0
宝藏UP主，还好我早就关注了,2.0,0.9823930036171172,0.0
快乐死了，自己赚钱自己花，时而孝敬下父母，不就行了,2.0,0.9725926249354838,1.0
哈哈哈哈哈哈,2.0,0.9751349273004098,0.5
ip正确（没有地域黑，看到贼多这种言论都是这IP，无意冒犯）,0.0,0.9671921590422546,0.0
我去那干啥啊，人家下午能休息，又不是一直干,0.0,0.006344662400763257,0.0
勇士啊,2.0,0.40000000000000013,0.0
保护,2.0,0.6153846153846152,0.0
字幕呢？,0.0,0.3333333333333337,0.0
体验服,2.0,0.3558514854079715,0.0
保护,2.0,0.6153846153846152,1.0
哈哈哈哈哈哈哈,2.0,0.9751349273004098,0.0
。。。。,0.0,0.38028169014084545,1.0
知乎对婚恋对人生观真的洗脑作用巨大，其实每个人想法不一样,0.0,0.9269250201374533,0.0
相当快乐,2.0,0.9490740740740741,0.5
哈哈哈,2.0,0.8684210526315791,0.0
算我一个,2.0,0.5554515118958453,0.5
哈哈哈哈哈,2.0,0.8684210526315791,0.0
不敢苟同，你怎么想是你的事，但你在试图用你的主观想法影响其他人,0.0,0.2513601433995061,0.0
保护,2.0,0.6153846153846152,0.0
快乐啊,2.0,0.9490740740740741,0.0
不用快不快乐，已经没得选了,1.0,0.9139171386054576,0.0
单身万岁,2.0,0.2308283396275872,0.0
一个人活着都不容易了,2.0,0.5667256590038503,0.0
人工智能,2.0,0.5193138830795896,0.0
太快乐了,2.0,0.8978915809031147,0.0
本来就是,0.0,0.3948811700182818,0.0
？？？？？擦尼玛  男人呢,0.0,0.11306455413981076,1.0
没有那些世俗的欲望,0.0,0.9189875142636229,0.0
关我屁事,0.0,0.16722253977081036,0.5
哈哈哈哈,2.0,0.8684210526315791,0.0
牛的,2.0,0.625,0.0
结婚？你家里有矿啊？,0.0,0.5531204634672167,0.5
又在这害听你视频的年轻人了,0.0,0.8982327182414657,0.0
好好好,2.0,0.6931978425614437,0.5
对不起本广东人真的很喜欢女儿 但是怕什么来什么。。,0.0,0.782770802813571,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
特别快乐,2.0,0.962754280743102,0.0
咱就是说 我挣得钱我自己道路不够花 还养孩子给孩子花 我怕不是脑子被驴踢了,0.0,0.5108810170843149,0.0
好好好,2.0,0.6931978425614437,0.0
是的 大多数观念根本没变 房子车子以后都是儿子的,1.0,0.4221960039869159,0.0
保护！,2.0,0.6153846153846152,0.0
90后的我只要老婆愿意我想生四五个目前两个,2.0,0.34290285793705055,0.0
都不卷了，女人会自己卷,0.0,0.3640109143754485,0.5
品质,2.0,0.7875000000000001,0.0
那是因为结婚成本太高吧？,0.0,0.4521765204616157,0.0
我真这么觉得啊,0.0,0.5305096913137115,0.0
软肋,0.0,0.13879577409731936,0.0
这一点上男生一样，结婚还是一样被催,0.0,0.42437299244083515,0.5
那我就放心了,2.0,0.7428571428571427,0.0
钱呗,0.0,0.2991169977924947,0.0
高了,0.0,0.6582579723940979,0.0
高了,0.0,0.6582579723940979,0.0
保护,2.0,0.6153846153846152,0.0
那我可太快乐了,2.0,0.8878520941412184,0.5
好好好好好好好,2.0,0.7605167092327486,0.0
有钱那结婚生孩子养确实不错，但没钱单身一样也舒服快乐,2.0,0.9863053962840638,0.0
不快乐，只是不愿意更不快乐罢了,0.0,0.985626863436611,0.0
更卷了,2.0,0.5706502113020737,0.0
清醒，但是不一定快乐,2.0,0.9911566210010854,0.0
关我啥事,0.0,0.24163463963061604,1.0
可我真觉得都一样，而且我更喜欢女儿,2.0,0.9285313387618019,0.0
还有800？任重道远啊,0.0,0.4737672181921908,0.0
不快乐,0.0,0.9076486656686674,0.0
抱歉不是夜班就是下夜班，看不了,0.0,0.014736847956482668,0.0
保护,2.0,0.6153846153846152,0.0
好好好,2.0,0.6931978425614437,0.0
期待,2.0,0.6889632107023416,0.0
别人不知道，我是真快乐,1.0,0.8989512654837781,0.5
想起之前，家里女孩16岁没出嫁，汉朝就要加五倍的赋税（噗）,0.0,0.8900785830726656,0.5
但现在是一直在建学校,2.0,0.8335529632148881,0.0
说清楚一点，是珠三角以外的,0.0,0.6969859418889559,0.0
快乐飞起～～～～,2.0,0.9598668501417746,0.0
不急是因为有更着急的事，这个只是短期看不出来而已,0.0,0.42925300462841265,0.0
up总结非常一针见血,2.0,0.2500000000000001,0.0
保护,2.0,0.6153846153846152,0.5
我不是在生活 我在生存。。。,0.0,0.7849476501021163,0.0
我一个男的都觉得说得对,2.0,0.4330496712824311,0.0
60岁以前是快乐的,2.0,0.7608549980606315,0.0
cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,2.0,0.5,0.0
你想多了，这不算反抗，单纯没钱而已,0.0,0.26688108428422397,0.0
38岁结婚就是一个笑话,0.0,0.42104953757926555,0.0
快乐的一笔,2.0,0.9623875295569676,0.0
好好好,2.0,0.6931978425614437,0.0
我笑了,0.0,0.6999999999999997,0.0
80后老阿姨一枚，告诉你可太快乐啦！！,2.0,0.7716479812524957,0.0
男的也一样啊。。,0.0,0.5171809690259646,0.0
那可太快乐了,2.0,0.8878520941412184,0.0
+-,0.0,0.5,0.0
我男的，真理解不了重男轻女,0.0,0.771546526677019,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.5
不赞同。你真实实在在给钱给时间让大家能放心养孩子，大家不会这么说的！,0.0,0.8117999808472421,0.0
所以你不管干什么都会被说，那么为什么不干自己喜欢的事呢？,0.0,0.032512122279589106,0.0
35岁就已经没人要了,0.0,0.08323405733812894,0.0
800万太多了！,0.0,0.46534336483222705,0.5
美国,2.0,0.7785714285714287,0.0
单身不那么快乐，但结婚绝对痛苦,0.0,0.8913076017993551,0.0
我单身我快乐，痛苦从我这一代消失吧。,2.0,0.9909119733636728,0.0
保护,2.0,0.6153846153846152,0.0
快乐大了,2.0,0.9501736400236882,1.0
好好过完这一生就行了，生活太难了,2.0,0.9346768655887179,0.0
假装快乐，但又没有办法。,0.0,0.32180935025788604,0.0
至少我是快乐的,2.0,0.9521448812353036,1.0
没有收入谈何现在,0.0,0.9386694771799367,0.0
不再对老板逆来顺受,0.0,0.2197712252410544,0.0
80后都是高龄产妇上年纪,0.0,0.6202309017677933,0.0
至少不会更差,0.0,0.13333331959813843,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.5
我还不够木讷？,0.0,0.784909302261061,0.0
妈呀！这就是我！,0.0,0.5,0.0
跌就跌吧我汤姆的浪浪山都翻不出去,0.0,0.5968051977932384,1.0
马云：正是在下,2.0,0.9132486070437695,0.0
who care,2.0,0.5,0.0
太真实了,0.0,0.596056569021263,0.0
保护,2.0,0.6153846153846152,0.5
但是我只想要女儿……,0.0,0.8225551316890689,0.0
？？别开地图炮，拿数据说话,0.0,0.052956629165537894,1.0
男的面临的不也是吗？单单只说女性？,0.0,0.9350400156724397,0.0
好好好,2.0,0.6931978425614437,0.5
挺好的,2.0,0.8284246220999102,0.0
6,2.0,0.38994800693240883,0.5
哈哈哈哈哈,2.0,0.8684210526315791,0.5
首先我是广东人其次我喜欢女儿最后我不喜欢孩子因为我没钱,2.0,0.8385844769104601,0.0
正在积攒怒气值,2.0,0.21807518179683705,0.0
觉醒年代,2.0,0.5888656572859202,0.0
那可太快乐了，我的快乐你想象不到,2.0,0.9881217701747083,1.0
开心极了 想吃啥吃啥 想去哪玩去哪玩,2.0,0.9041321590770768,0.0
94的我太快乐了,2.0,0.8878520941412184,0.0
怎么选都是错的，至少我当下的快乐是真实的！,2.0,0.9967061195788597,0.0
怎么还有八百万呐,0.0,0.6117295695113586,0.0
钱,0.0,0.2991169977924947,0.0
保护,2.0,0.6153846153846152,0.0
因为没钱，自己都朝不保夕，哪有能力养孩子,0.0,0.6012692441962484,0.0
好好好,2.0,0.6931978425614437,0.0
好好好,2.0,0.6931978425614437,0.0
好好好,2.0,0.6931978425614437,0.0
好好好好好好,2.0,0.6492241690938018,0.0
舒服,2.0,0.6947890818858563,1.0
确实，我男的，感觉挺抽象的，我真不明白生男生女为什么还要去选，如果真的是个有责任心的父母，要男的和要女的不应该是一样的吗,0.0,0.981329951713505,0.0
好好好,2.0,0.6931978425614437,1.0
真正能强大自身的是克服苦难的意志和咬牙坚持的努力，而不是苦难本身,2.0,0.9999539502650515,0.0
嗯，做自己吧,0.0,0.6116015132408574,0.0
800万还是太多了,0.0,0.46534336483222705,1.0
房车彩礼呗还能是谁,0.0,0.912826458028418,0.0
为啥会不快乐呢？没那些烦恼事还能不快乐？,2.0,0.8790594499134619,0.0
爱谁结谁结 压力大死 等我有钱自己收养一个小孩,0.0,0.32411398921969237,0.0
保护,2.0,0.6153846153846152,0.0
快乐,2.0,0.9490740740740741,0.0
我没我错了，我29.9岁结婚的，还差几天30岁,0.0,0.09613064206136812,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.5
这不显得您枪法准嘛,0.0,0.7240047965104993,0.5
25号宇宙,2.0,0.8991280446310377,0.5
我就只想要个女儿,0.0,0.7448086327450956,0.0
6,2.0,0.38994800693240883,0.0
不过日韩奖给生孩子的那点钱也不多,2.0,0.2024163491911003,0.0
医院生娃的太多了排队排累挂号100块医生态度也傲慢，真的是你不生有的是人生,0.0,0.4013903314258851,0.0
点了,0.0,0.43653543307086606,0.0
点了,0.0,0.43653543307086606,0.0
快乐快乐快乐快乐快乐,2.0,0.9999993229115661,0.0
快乐快乐快乐快乐快乐快乐,2.0,0.9999999596449965,0.0
确实！,2.0,0.6538461538461541,0.0
好好好,2.0,0.6931978425614437,0.0
保护,2.0,0.6153846153846152,0.0
我自己都养不起，现在没力气想孩子,0.0,0.44822811041131305,0.0
我竟然有点听不懂在说什么 是我太年轻了吗？,0.0,0.2095872464156292,0.0
